"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","303","페이지당 표시 개수를 10개로 바꾸면 1페이지가 다시 계산되고 총 개수 요약이 갱신된다","DataTable","2026-08-07","passed","2026-08-07","","","",""
"","325","검색어를 입력하고 검색 버튼을 누르면 getIncomingItems가 새 keyword로 재호출된다","ItemIncomingPendingPage","2026-08-07","passed","2026-08-07","","","",""
"","388","SDK 호출이 취소되면 에러를 표시한다","IdentityVerificationButton","2026-08-07","passed","2026-08-07","","","",""
"","2","주소를 선택하지 않고 팝업을 닫으면 상태가 idle로 돌아온다","useAddressSearch","2026-08-07","passed","2026-08-07","","","",""
"","7","disabled가 true이면 파일 선택 버튼이 렌더링되지 않고 파일 input도 비활성화된다","FormFileInput","2026-08-07","passed","2026-08-07","","","",""
"","3","토큰 없으면 Authorization 헤더가 없다","api client","2026-08-07","passed","2026-08-07","","","",""
"","4","checked 값에 따라 체크 상태가 반영된다","FormCheckbox","2026-08-07","passed","2026-08-07","","","",""
"","4","required가 없으면 필수 표시가 렌더링되지 않는다","BusinessNumberInput","2026-08-07","passed","2026-08-07","","","",""
"","6","응답 본문이 JSON이 아니면 원본 파싱 에러 대신 공통 메시지를 던진다","api client","2026-08-07","passed","2026-08-07","","","",""
"","1","UTC 14:59 → KST 23:59 (경계값)","formatDateTime","2026-08-07","passed","2026-08-07","","","",""
"","0","스토어는 여러 상태 변경을 지원한다","authStore","2026-08-07","passed","2026-08-07","","","",""
"","387","페이지 번호 버튼을 클릭하면 해당 페이지로 이동한다","DataTable","2026-08-07","passed","2026-08-07","","","",""
"","1626","회원가입 요청이 진행 중일 때는 제출 버튼과 폼 전체 필드가 잠긴다","RegisterPage","2026-08-07","passed","2026-08-07","","","",""
"","18","Turnstile 인증 실패 시 에러 메시지가 표시된다","LoginPage","2026-08-07","passed","2026-08-07","","Turnstile (봇 차단)","",""
"","1","UTC 23:59 → KST 다음날 08:59","formatDate","2026-08-07","passed","2026-08-07","","","",""
"","1","whitespace만 있는 토큰도 없는 것으로 간주한다","requireAuth","2026-08-07","passed","2026-08-07","","","",""
"","0","허용되지 않는 형식이면 실패한다","validationRules","2026-08-07","passed","2026-08-07","","isValidBusinessRegistrationFile","",""
"","7","required가 없으면 필수 표시가 렌더링되지 않는다","FormFileInput","2026-08-07","passed","2026-08-07","","","",""
"","3","로그인 요청에 Authorization 헤더가 포함되지 않는다","login API","2026-08-07","passed","2026-08-07","","","",""
"","6","상세주소는 100자를 초과하여 입력할 수 없다","AddressField","2026-08-07","passed","2026-08-07","","","",""
"","4","disabled가 true이면 input이 비활성화된다","FormInput","2026-08-07","passed","2026-08-07","","","",""
"","1","유효한 JWT 토큰이 있으면 아무것도 하지 않는다","requireAuth","2026-08-07","passed","2026-08-07","","","",""
"","8","message가 있으면 기본 색상(red)으로 렌더링된다","BusinessNumberInput","2026-08-07","passed","2026-08-07","","","",""
"","0","알 수 없는 경로는 빈 Set을 반환한다","getInitiallyExpandedKeys","2026-08-07","passed","2026-08-07","","","",""
"","1","UTC 14:59 → KST 23:59 (같은 날)","formatDate","2026-08-07","passed","2026-08-07","","","",""
"","5","required가 true이면 라벨 옆에 필수 표시가 렌더링된다","BusinessNumberInput","2026-08-07","passed","2026-08-07","","","",""
"","42","인증 성공 시 완료 메시지를 표시하고 onVerified로 고객 정보를 전달한다","IdentityVerificationButton","2026-08-07","passed","2026-08-07","","","",""
"","55","로딩 중에는 안내 문구가 표시된다","ItemRegisterPage","2026-08-07","passed","2026-08-07","","","",""
"","0","기관관리 소메뉴 경로면 institution 그룹만 펼쳐진다","getInitiallyExpandedKeys","2026-08-07","passed","2026-08-07","","","",""
"","42","둘째 칸을 다 채우면 셋째 칸으로 자동 포커스 이동한다","BusinessNumberInput","2026-08-07","passed","2026-08-07","","","",""
"","0","page로 다음 페이지 데이터를 슬라이싱한다","item API","2026-08-07","passed","2026-08-07","","","",""
"","5","사이트 로고가 렌더링된다","Header","2026-08-07","passed","2026-08-07","","","",""
"","20","Turnstile 인증 만료 시 에러 메시지가 표시된다","LoginPage","2026-08-07","passed","2026-08-07","","Turnstile (봇 차단)","",""
"","27","UTC 날짜를 KST YYYY.MM.DD 형식으로 변환한다","formatDate","2026-08-07","passed","2026-08-07","","","",""
"","26","이미 daum.Postcode가 있으면 스크립트를 추가하지 않고 즉시 resolve한다","loadDaumPostcodeScript","2026-08-07","passed","2026-08-07","","","",""
"","0","연도 경계값을 처리한다 (12월 31일)","formatDate","2026-08-07","passed","2026-08-07","","","",""
"","5","messageColor를 지정하면 해당 색상 클래스가 적용된다","BusinessNumberInput","2026-08-07","passed","2026-08-07","","","",""
"","1","분 단위를 정확히 표시한다","formatDateTime","2026-08-07","passed","2026-08-07","","","",""
"","1","빈 문자열 토큰도 없는 것으로 간주한다","requireAuth","2026-08-07","passed","2026-08-07","","","",""
"","1","도메인이 없으면 실패한다","validationRules","2026-08-07","passed","2026-08-07","","isValidEmail","",""
"","0","영문, 숫자, 특수문자를 포함한 8~64자는 통과한다","validationRules","2026-08-07","passed","2026-08-07","","isValidPassword","",""
"","185","체크박스를 클릭하면 해당 행이 선택된다","ItemIncomingPendingPage","2026-08-07","passed","2026-08-07","","","",""
"","48","getItems가 실패하면 에러 메시지가 표시된다","ItemRegisterPage","2026-08-07","passed","2026-08-07","","","",""
"","216","주소검색 버튼을 클릭하면 대표 주소가 onAddressChange로 전달된다","AddressField","2026-08-07","passed","2026-08-07","","","",""
"","210","""다음 페이지"" 클릭 시 getIncomingItems가 다음 page로 재호출된다","ItemIncomingPendingPage","2026-08-07","passed","2026-08-07","","","",""
"","5","maxLength/inputMode/inputClassName이 input에 그대로 적용된다 (OTP 입력 등 특수 케이스)","FormInput","2026-08-07","passed","2026-08-07","","","",""
