"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","빈 문자열은 실패한다","validationRules","2026-08-19","passed","2026-08-19","","isValidBusinessNumber","",""
"","3","현재 비밀번호가 틀리면 에러를 던진다","changePassword API","2026-08-19","passed","2026-08-19","","","",""
"","7","진입 시 이메일 입력란에 자동으로 포커스된다","LoginPage","2026-08-19","passed","2026-08-19","","로그인 폼 (UI 및 입력)","",""
"","1929","필수 약관에 동의하지 않으면 제출 버튼이 비활성화된다","RegisterPage","2026-08-19","passed","2026-08-19","","","",""
"","100","비밀번호 입력 시 한글/공백 등 허용되지 않는 문자는 즉시 제거된다","LoginPage","2026-08-19","passed","2026-08-19","","로그인 폼 (UI 및 입력)","",""
"","4","messageColor를 지정하면 해당 색상 클래스가 적용된다","FormInput","2026-08-19","passed","2026-08-19","","","",""
"","1","UTC 15:00 → KST 다음날로 변환된다 (경계값)","formatDate","2026-08-19","passed","2026-08-19","","","",""
"","35","disabled prop이 true이면 mode가 'create'여도 모든 필드가 비활성화된다 (예: 제출 처리 중)","BusinessRegistrationSection","2026-08-19","passed","2026-08-19","","","",""
"","46","type T 응답 시 token을 포함한 응답을 반환한다","login API","2026-08-19","passed","2026-08-19","","","",""
"","464","인증번호 발송 후 이메일을 수정하면 발송 상태가 초기화된다","RegisterPage","2026-08-19","passed","2026-08-19","","이메일 인증번호","",""
"","1","UTC 23:59 → KST 다음날 08:59","formatDate","2026-08-19","passed","2026-08-19","","","",""
"","57","주소검색 버튼을 클릭하면 사업장 소재지가 자동으로 입력된다","BusinessRegistrationSection","2026-08-19","passed","2026-08-19","","","",""
"","0","반환된 데이터는 원본과 다른 배열 참조를 가진다 (React 상태 갱신을 위해 새 참조가 필요)","moveStorageLocationNode","2026-08-19","passed","2026-08-19","","","",""
"","4","required가 true이면 라벨 옆에 필수 표시가 렌더링된다","BusinessNumberInput","2026-08-19","passed","2026-08-19","","","",""
"","0","logout()은 isLoggedIn을 false로 만든다","authStore","2026-08-19","passed","2026-08-19","","","",""
"","1","UTC 23:00 → KST 다음날 08:00","formatDateTime","2026-08-19","passed","2026-08-19","","","",""
"","7","disabled가 true이면 3칸 모두 비활성화된다","BusinessNumberInput","2026-08-19","passed","2026-08-19","","","",""
"","6","checked 값에 따라 체크 상태가 반영된다","FormCheckbox","2026-08-19","passed","2026-08-19","","","",""
"","5","disabled가 true이면 파일이 있어도 삭제 버튼이 렌더링되지 않는다","FormFileInput","2026-08-19","passed","2026-08-19","","","",""
"","6","disabled가 true이면 파일 선택 버튼이 렌더링되지 않고 파일 input도 비활성화된다","FormFileInput","2026-08-19","passed","2026-08-19","","","",""
"","350","유효한 이메일 형식이 아니면 인증번호 보내기 버튼이 비활성화된다","RegisterPage","2026-08-19","passed","2026-08-19","","이메일 인증번호","",""
"","73","Logout 버튼 클릭 시 isLoggedIn이 false가 된다","Header","2026-08-19","passed","2026-08-19","","","",""
"","5","disabled가 true이면 input이 비활성화된다","FormInput","2026-08-19","passed","2026-08-19","","","",""
"","1","이미지 파일(JPG, PNG)이면 실패한다","validationRules","2026-08-19","passed","2026-08-19","","isValidBusinessRegistrationFile","",""
"","3","OTP 로그인 요청에 Authorization 헤더가 포함되지 않는다","otpLogin API","2026-08-19","passed","2026-08-19","","","",""
"","0","자릿수가 부족하면 실패한다","validationRules","2026-08-19","passed","2026-08-19","","isValidBusinessNumber","",""
"","0","경계값 8자는 통과한다","validationRules","2026-08-19","passed","2026-08-19","","isValidPassword","",""
"","332","검색어를 입력하고 검색 버튼을 누르면 getIncomingItems가 새 keyword로 재호출된다","ItemIncomingPendingPage","2026-08-19","passed","2026-08-19","","","",""
"","8","상세주소는 별도 라벨 텍스트 없이 aria-label로만 접근할 수 있다","AddressField","2026-08-19","passed","2026-08-19","","","",""
"","516","비밀번호와 비밀번호 확인이 다르면 에러를 표시한다","RegisterPage","2026-08-19","passed","2026-08-19","","","",""
"","251","클릭 시 반전된 checked 값으로 onChange가 호출된다","FormCheckbox","2026-08-19","passed","2026-08-19","","","",""
"","43","숫자 이외의 문자는 필터링된다","BusinessNumberInput","2026-08-19","passed","2026-08-19","","","",""
"","58","로딩 중에는 안내 문구가 표시된다","ItemIncomingPendingPage","2026-08-19","passed","2026-08-19","","","",""
"","4","성공 시 token을 포함한 응답을 반환한다","otpLogin API","2026-08-19","passed","2026-08-19","","","",""
"","0","숫자 6자리면 통과한다","validationRules","2026-08-19","passed","2026-08-19","","isValidEmailCode","",""
"","42","Logout 버튼 클릭 시 /login으로 이동한다","Header","2026-08-19","passed","2026-08-19","","","",""
"","107","기존 계정이 있으면 confirm 후 동의하면 기존 계정을 삭제하고 인증을 완료한다","RegisterPage","2026-08-19","passed","2026-08-19","","본인인증 후 기존 계정 확인","",""
"","5","토큰 없으면 401 에러를 던진다","withdraw API","2026-08-19","passed","2026-08-19","","","",""
"","304","제목과 준비중 안내 문구를 렌더링한다","SettingsInventoryConfigPage","2026-08-19","passed","2026-08-19","","","",""
"","1","유효한 JWT 토큰이 있으면 아무것도 하지 않는다","requireAuth","2026-08-19","passed","2026-08-19","","","",""
"","192","입력 시 onChange가 호출된다","FormInput","2026-08-19","passed","2026-08-19","","","",""
"","209","업로드 버튼으로 파일을 선택하면 파일명이 표시된다","SafetyMsdsPage","2026-08-19","passed","2026-08-19","","","",""
"","39","인증 성공 시 완료 메시지를 표시하고 onVerified로 고객 정보를 전달한다","IdentityVerificationButton","2026-08-19","passed","2026-08-19","","","",""
"","7","required가 true이면 라벨 옆에 필수 표시가 렌더링되고 label 접근성 텍스트는 그대로 유지된다","FormFileInput","2026-08-19","passed","2026-08-19","","","",""
"","3","POST 요청 시 본문을 JSON으로 전송한다","api client","2026-08-19","passed","2026-08-19","","","",""
"","3","KPMFP 헤더가 요청에 포함될 수 있다","otpLogin API","2026-08-19","passed","2026-08-19","","","",""
"","201","비밀번호가 8자 미만이면 alert로 안내하고 로그인 요청을 보내지 않는다","LoginPage","2026-08-19","passed","2026-08-19","","로그인 폼 (UI 및 입력)","",""
"","8","동시에 여러 번 호출해도 스크립트는 한 번만 추가된다","loadDaumPostcodeScript","2026-08-19","passed","2026-08-19","","","",""
"","333","인증번호 보내기를 클릭하면 인증번호 입력란이 활성화되고 발송 안내 문구가 표시된다","RegisterPage","2026-08-19","passed","2026-08-19","","이메일 인증번호","",""
"","59","로딩 중에는 안내 문구가 표시된다","ItemRegisterPage","2026-08-19","passed","2026-08-19","","","",""
"","17","mode가 'view'이면 사업자등록증 라벨 옆 필수 안내 문구가 표시되지 않는다","BusinessRegistrationSection","2026-08-19","passed","2026-08-19","","","",""
"","1","분 단위를 정확히 표시한다","formatDateTime","2026-08-19","passed","2026-08-19","","","",""
"","16","Turnstile 인증 만료 시 에러 메시지가 표시된다","LoginPage","2026-08-19","passed","2026-08-19","","Turnstile (봇 차단)","",""
"","114","이메일 입력 시 한글은 즉시 제거된다","LoginPage","2026-08-19","passed","2026-08-19","","로그인 폼 (UI 및 입력)","",""
"","1","sortBy/sortOrder로 오름차순 정렬된 결과를 반환한다","item API","2026-08-19","passed","2026-08-19","","","",""
"","107","핸드폰인증 라벨 옆에도 다른 필수 입력 항목처럼 필수 표시가 렌더링된다","RegisterPage","2026-08-19","passed","2026-08-19","","","",""
"","3","로그인 요청에 Authorization 헤더가 포함되지 않는다","login API","2026-08-19","passed","2026-08-19","","","",""
"","305","제목과 입고등록대기 목록이 렌더링된다","ItemIncomingPendingPage","2026-08-19","passed","2026-08-19","","","",""
"","1","PDF 파일은 통과한다","validationRules","2026-08-19","passed","2026-08-19","","isValidBusinessRegistrationFile","",""
"","0","알 수 없는 경로는 빈 Set을 반환한다","getInitiallyExpandedKeys","2026-08-19","passed","2026-08-19","","","",""
"","1956","회원가입 요청이 진행 중일 때는 제출 버튼과 폼 전체 필드가 잠긴다","RegisterPage","2026-08-19","passed","2026-08-19","","","",""
"","80","이메일은 254자를 초과하여 입력할 수 없다 (RFC 5321 기준)","RegisterPage","2026-08-19","passed","2026-08-19","","","",""
"","20","mode가 'view'이면 모든 필드가 비활성화된다","BusinessRegistrationSection","2026-08-19","passed","2026-08-19","","","",""
"","58","""로그인으로 돌아가기"" 버튼을 클릭하면 /login으로 이동한다","FindAccountPage","2026-08-19","passed","2026-08-19","","","",""
"","263","제목과 준비중 안내 문구를 렌더링한다","SafetyHazardousQuantityPage","2026-08-19","passed","2026-08-19","","","",""
"","173","initialData로 넘긴 원본 객체(예: React Query 캐시)는 중첩 노드를 편집해도 오염되지 않는다","StorageLocationTree","2026-08-19","passed","2026-08-19","","","",""
"","0","UTC 15:00 → KST 다음날 00:00로 변환된다 (경계값)","formatDateTime","2026-08-19","passed","2026-08-19","","","",""
"","233","주소검색 버튼을 클릭하면 대표 주소가 onAddressChange로 전달된다","AddressField","2026-08-19","passed","2026-08-19","","","",""
"","128","핸드폰인증을 완료하면 이름/휴대폰번호/생년월일/성별이 인증된 값으로 자동 입력된다","RegisterPage","2026-08-19","passed","2026-08-19","","","",""
"","0","예약/출고 관리 소메뉴 경로면 reservation 그룹만 펼쳐진다","getInitiallyExpandedKeys","2026-08-19","passed","2026-08-19","","","",""
"","2055","이미 가입된 이메일이면 에러 메시지를 표시한다","RegisterPage","2026-08-19","passed","2026-08-19","","","",""
"","348","제목과 보관위치 트리를 렌더링한다","SettingsStorageLocationPage","2026-08-19","passed","2026-08-19","","","",""
"","1","sortBy/sortOrder로 내림차순 정렬된 결과를 반환한다","itemIncoming API","2026-08-19","passed","2026-08-19","","","",""
"","7","JWT 형식이 아닌 토큰은 거부한다","requireAuth","2026-08-19","passed","2026-08-19","","","",""
"","145","체크박스를 클릭하면 해당 행이 선택된다","ItemIncomingPendingPage","2026-08-19","passed","2026-08-19","","","",""
"","5","labelDescription이 있으면 라벨 우측에 표시된다","FormFileInput","2026-08-19","passed","2026-08-19","","","",""
"","0","괄호·쉼표·마침표·가운뎃점·슬래시가 포함되어도 통과한다","validationRules","2026-08-19","passed","2026-08-19","","isValidRepresentativeName","",""
"","66","인증에 실패한 뒤 다시 시도할 수 있다","IdentityVerificationButton","2026-08-19","passed","2026-08-19","","","",""
"","31","허용되지 않는 형식의 파일을 첨부하면 오류 문구를 표시하고 파일을 저장하지 않는다","BusinessRegistrationSection","2026-08-19","passed","2026-08-19","","","",""
"","0","최상위 도메인이 없으면 실패한다","validationRules","2026-08-19","passed","2026-08-19","","isValidEmail","",""
"","1","범위를 넘는 page를 요청하면 빈 배열을 반환하지만 statusCode는 200이다","item API","2026-08-19","passed","2026-08-19","","","",""
"","0","하이픈을 포함한 10자리 숫자는 통과한다","validationRules","2026-08-19","passed","2026-08-19","","isValidBusinessNumber","",""
"","1","최상위 노드의 이름을 변경한다","renameStorageLocationNode","2026-08-19","passed","2026-08-19","","","",""
"","60","둘째 칸을 다 채우면 셋째 칸으로 자동 포커스 이동한다","BusinessNumberInput","2026-08-19","passed","2026-08-19","","","",""
"","0","안전/법령 관리 소메뉴 경로면 safety 그룹만 펼쳐진다","getInitiallyExpandedKeys","2026-08-19","passed","2026-08-19","","","",""
"","0","앞뒤 공백을 제거하고 2자 미만이면 실패한다","validationRules","2026-08-19","passed","2026-08-19","","isValidRepresentativeName","",""
"","129","검색어를 입력하고 검색 버튼을 누르면 일치하는 행만 표시된다","DataTable","2026-08-19","passed","2026-08-19","","","",""
"","0","재고관리 소메뉴 경로면 inventory 그룹만 펼쳐진다","getInitiallyExpandedKeys","2026-08-19","passed","2026-08-19","","","",""
"","9","본인인증 버튼을 렌더링한다","FindAccountPage","2026-08-19","passed","2026-08-19","","","",""
"","10","이미 daum.Postcode가 있으면 스크립트를 추가하지 않고 즉시 resolve한다","loadDaumPostcodeScript","2026-08-19","passed","2026-08-19","","","",""
"","4","disabled 시 상세주소 입력창도 잠긴다","AddressField","2026-08-19","passed","2026-08-19","","","",""
"","261","제목과 준비중 안내 문구를 렌더링한다","InventoryPreparingPage","2026-08-19","passed","2026-08-19","","","",""
"","0","숫자가 아닌 문자가 포함되면 실패한다","validationRules","2026-08-19","passed","2026-08-19","","isValidEmailCode","",""
"","3","토큰 없으면 401 에러를 던진다","changePassword API","2026-08-19","passed","2026-08-19","","","",""
"","0","한글 이름은 통과한다","validationRules","2026-08-19","passed","2026-08-19","","isValidRepresentativeName","",""
"","3","required가 없으면 필수 표시가 렌더링되지 않는다","FormInput","2026-08-19","passed","2026-08-19","","","",""
"","633","인증번호를 확인하면 인증 완료 문구가 표시되고 이메일/인증번호 입력란이 잠긴다","RegisterPage","2026-08-19","passed","2026-08-19","","이메일 인증번호","",""
"","0","setLoggedIn(false)는 isLoggedIn을 false로 만든다","authStore","2026-08-19","passed","2026-08-19","","","",""
"","0","연도 경계값을 처리한다 (12월 31일)","formatDate","2026-08-19","passed","2026-08-19","","","",""
"","7","소메뉴가 없는 경로는 빈 Set을 반환한다","getInitiallyExpandedKeys","2026-08-19","passed","2026-08-19","","","",""
"","2","roadAddress가 없으면 address를 onComplete로 전달한다","useAddressSearch","2026-08-19","passed","2026-08-19","","","",""
"","4","required가 true여도 hideRequiredMark가 true이면 필수 표시(*)가 렌더링되지 않는다 (input의 required 속성은 유지)","FormInput","2026-08-19","passed","2026-08-19","","","",""
"","359","필수 필드를 입력하지 않으면 제출 버튼이 비활성화된다","RegisterPage","2026-08-19","passed","2026-08-19","","","",""
"","1","최상위(parentId: null)의 지정한 index에 새 노드를 추가한다","createStorageLocationNode","2026-08-19","passed","2026-08-19","","","",""
"","158","제목과 준비중 안내 문구를 렌더링한다","SettingsGroupPage","2026-08-19","passed","2026-08-19","","","",""
"","4","placeholder가 지정되면 input에 표시된다","FormInput","2026-08-19","passed","2026-08-19","","","",""
"","0","빈 파일(용량 0바이트)은 실패한다","validationRules","2026-08-19","passed","2026-08-19","","isValidBusinessRegistrationFile","",""
"","191","파일을 선택하면 onChange가 File 객체로 호출된다","FormFileInput","2026-08-19","passed","2026-08-19","","","",""
"","0","한글 음절이 포함되면 제거한다","validationRules","2026-08-19","passed","2026-08-19","","removeHangul","",""
"","0","중첩 노드를 다른 부모로 옮겨도 원본의 children 배열은 그대로다","moveStorageLocationNode","2026-08-19","passed","2026-08-19","","","",""
"","1","만료된 JWT 토큰은 거부한다","requireAuth","2026-08-19","passed","2026-08-19","","","",""
"","0","보관위치를 삭제하면 성공 응답을 반환한다","storageLocation API","2026-08-19","passed","2026-08-19","","","",""
"","164","폼 입력값이 유지된다","LoginPage","2026-08-19","passed","2026-08-19","","로그인 폼 (UI 및 입력)","",""
"","0","구매/입고 관리 소메뉴 경로면 items 그룹만 펼쳐진다","getInitiallyExpandedKeys","2026-08-19","passed","2026-08-19","","","",""
"","310","""다음 페이지""/""마지막 페이지"" 아이콘 버튼으로 이동할 수 있다","DataTable","2026-08-19","passed","2026-08-19","","","",""
"","7","message가 있으면 기본 색상(red)으로 렌더링된다","FormInput","2026-08-19","passed","2026-08-19","","","",""
"","6","기본 조회 시 전체 6건을 원래 순서대로 반환한다","itemIncoming API","2026-08-19","passed","2026-08-19","","","",""
"","51","파일이 있으면 삭제 버튼이 렌더링되고, 클릭하면 onChange가 null로 호출된다","FormFileInput","2026-08-19","passed","2026-08-19","","","",""
"","1","영문 대소문자·숫자·특수문자만 포함한 8자 이상은 조합과 무관하게 통과한다","validationRules","2026-08-19","passed","2026-08-19","","isValidPassword","",""
"","3","서버 오류 시 에러를 던진다","withdraw API","2026-08-19","passed","2026-08-19","","","",""
"","260","""다음 페이지"" 클릭 시 getIncomingItems가 다음 page로 재호출된다","ItemIncomingPendingPage","2026-08-19","passed","2026-08-19","","","",""
"","3","중복 이메일로 가입하면 에러를 던진다","signup API","2026-08-19","passed","2026-08-19","","","",""
"","6","labelClassName을 지정하면 해당 클래스가 라벨에 적용된다 (전체 동의 강조 등)","FormCheckbox","2026-08-19","passed","2026-08-19","","","",""
"","0","하이픈 없는 10자리 숫자도 통과한다","validationRules","2026-08-19","passed","2026-08-19","","isValidBusinessNumber","",""
"","5","사이트 로고가 렌더링된다","Header","2026-08-19","passed","2026-08-19","","","",""
"","0","중첩 노드의 이름을 변경해도 원본의 형제 배열은 그대로다","renameStorageLocationNode","2026-08-19","passed","2026-08-19","","","",""
"","1","빈 문자열 토큰도 없는 것으로 간주한다","requireAuth","2026-08-19","passed","2026-08-19","","","",""
"","85","대표 주소 입력창은 항상 disabled 상태라 직접 수정할 수 없다","AddressField","2026-08-19","passed","2026-08-19","","","",""
"","42","주소를 선택하지 않고 팝업을 닫으면 버튼이 다시 클릭 가능한 상태로 돌아온다","AddressSearchButton","2026-08-19","passed","2026-08-19","","","",""
